,EntryNo_,ItemLedgerEntryNo_,Inbound,Outbound,Quantity,TrfFrom,ILEInbound,OutboundTrf,PostingDate,Link_In,Link_Out
1684,4877412,4865181,4861188,4865181,-1.00000000000000000000,0,4865181|4861188,4865181|0,2021-06-04,NA,4861188
1685,2531287,2524329,2524329,2524328,1.00000000000000000000,2521996,2524329|2524329,2524328|2521996,2019-09-13,2524328|2521996,-1
1686,4872438,4860212,4842177,4860212,-1.00000000000000000000,0,4860212|4842177,4860212|0,2021-06-03,NA,4842177
1687,4872567,4860341,4860341,4852024,1.00000000000000000000,0,4860341|4860341,4852024|0,2021-06-03,NA,4860341
1688,4872957,4860730,4859912,4860730,-1.00000000000000000000,0,4860730|4859912,4860730|0,2021-06-03,NA,4859912
1689,4873757,4861528,4861528,4861527,1.00000000000000000000,4861520,4861528|4861528,4861527|4861520,2021-06-03,4861527|4861520,-1
1690,4873910,4861681,4861681,4861680,1.00000000000000000000,4861679,4861681|4861681,4861680|4861679,2021-06-03,4861680|4861679,-1
1691,4874369,4862140,4862093,4862140,-1.00000000000000000000,0,4862140|4862093,4862140|0,2021-06-03,NA,4862093
1692,4874455,4862226,4834213,4862226,-1.00000000000000000000,0,4862226|4834213,4862226|0,2021-06-03,NA,4834213
1693,4874576,4862347,4862347,4841288,1.00000000000000000000,0,4862347|4862347,4841288|0,2021-06-03,NA,4862347
1694,4875011,4862782,4862768,4862782,-1.00000000000000000000,0,4862782|4862768,4862782|0,2021-06-04,NA,4862768
1695,4875278,4863049,4861240,4863049,-1.00000000000000000000,0,4863049|4861240,4863049|0,2021-06-04,NA,4861240
1696,4875299,4863070,4863069,4863070,-1.00000000000000000000,0,4863070|4863069,4863070|0,2021-06-04,NA,4863069
1697,4875412,4863183,4863183,4863182,1.00000000000000000000,4673796,4863183|4863183,4863182|4673796,2021-06-04,4863182|4673796,-1
1698,4875559,4863330,4863329,4863330,-2.00000000000000000000,0,4863330|4863329,4863330|0,2021-06-04,NA,4863329
1699,4875780,4863551,4863551,4844528,1.00000000000000000000,0,4863551|4863551,4844528|0,2021-06-04,NA,4863551
1700,4875816,4863587,4857101,4863587,-1.00000000000000000000,0,4863587|4857101,4863587|0,2021-06-04,NA,4857101
1701,4876569,4864340,4864104,4864340,-1.00000000000000000000,0,4864340|4864104,4864340|0,2021-06-04,NA,4864104
1702,4876986,4864757,4864757,4864756,1.00000000000000000000,4821268,4864757|4864757,4864756|4821268,2021-06-04,4864756|4821268,-1
1703,4877427,4865196,4861203,4865196,-1.00000000000000000000,0,4865196|4861203,4865196|0,2021-06-04,NA,4861203
1704,4872537,4860311,4860311,4851994,1.00000000000000000000,0,4860311|4860311,4851994|0,2021-06-03,NA,4860311
1705,4872637,4860411,4850510,4860411,-1.00000000000000000000,0,4860411|4850510,4860411|0,2021-06-03,NA,4850510
1706,4872753,4860526,4860526,4860525,1.00000000000000000000,4860510,4860526|4860526,4860525|4860510,2021-06-03,4860525|4860510,-1
1707,4872792,4860565,4860564,4860565,-1.00000000000000000000,0,4860565|4860564,4860565|0,2021-06-03,NA,4860564
1708,4872831,4860604,4860603,4860604,-1.00000000000000000000,0,4860604|4860603,4860604|0,2021-06-03,NA,4860603
1709,4873311,4861084,4814466,4861084,-12.00000000000000000000,0,4861084|4814466,4861084|0,2021-06-03,NA,4814466
1710,4873743,4861514,4861514,4861513,1.00000000000000000000,4861472,4861514|4861514,4861513|4861472,2021-06-03,4861513|4861472,-1
1711,4873759,4861530,4861530,4861529,3.00000000000000000000,4861522,4861530|4861530,4861529|4861522,2021-06-03,4861529|4861522,-1
1712,4874206,4861977,4861819,4861977,-1.00000000000000000000,0,4861977|4861819,4861977|0,2021-06-03,NA,4861819
1713,4875216,4862987,4861230,4862987,-1.00000000000000000000,0,4862987|4861230,4862987|0,2021-06-04,NA,4861230
1714,4875646,4863417,4863417,4863416,1.00000000000000000000,4863415,4863417|4863417,4863416|4863415,2021-06-04,4863416|4863415,-1
1715,4875900,4863671,4863648,4863671,-1.00000000000000000000,0,4863671|4863648,4863671|0,2021-06-04,NA,4863648
1716,4876510,4864281,4864200,4864281,-1.00000000000000000000,0,4864281|4864200,4864281|0,2021-06-04,NA,4864200
1717,4876834,4864605,4647970,4864605,-1.00000000000000000000,0,4864605|4647970,4864605|0,2021-06-04,NA,4647970
1718,4873677,4861448,4566820,4861448,-3.00000000000000000000,0,4861448|4566820,4861448|0,2021-06-03,NA,4566820
1719,4873683,4861454,4861451,4861454,-3.00000000000000000000,0,4861454|4861451,4861454|0,2021-06-03,NA,4861451
1720,4873883,4861654,4861654,4861653,1.00000000000000000000,4819079,4861654|4861654,4861653|4819079,2021-06-03,4861653|4819079,-1
1721,4875151,4862922,4862922,4862921,1.00000000000000000000,4862900,4862922|4862922,4862921|4862900,2021-06-04,4862921|4862900,-1
1722,4875714,4863485,4617416,4863485,-1.00000000000000000000,0,4863485|4617416,4863485|0,2021-06-04,NA,4617416
1723,4875787,4863558,4863537,4863558,-1.00000000000000000000,0,4863558|4863537,4863558|0,2021-06-04,NA,4863537
1724,4876426,4864197,4815067,4864197,-1.00000000000000000000,0,4864197|4815067,4864197|0,2021-06-04,NA,4815067
1725,4876990,4864761,4864761,4864760,1.00000000000000000000,4711619,4864761|4864761,4864760|4711619,2021-06-04,4864760|4711619,-1
1726,4877178,4864947,4864894,4864947,-6.00000000000000000000,0,4864947|4864894,4864947|0,2021-06-04,NA,4864894
1727,4877334,4865103,4865100,4865103,-1.00000000000000000000,0,4865103|4865100,4865103|0,2021-06-04,NA,4865100
1728,4872577,4860351,4860351,4852034,1.00000000000000000000,0,4860351|4860351,4852034|0,2021-06-03,NA,4860351
1729,4872619,4860393,4860393,4300580,1.00000000000000000000,0,4860393|4860393,4300580|0,2021-06-02,NA,4860393
1730,4872726,4860499,4859068,4860499,-1.00000000000000000000,0,4860499|4859068,4860499|0,2021-06-03,NA,4859068
1731,4873211,4860984,4860981,4860984,-1.00000000000000000000,0,4860984|4860981,4860984|0,2021-06-03,NA,4860981
1732,4873513,4861286,4827759,4861286,-1.00000000000000000000,0,4861286|4827759,4861286|0,2021-06-03,NA,4827759
1733,4873907,4861678,4666823,4861678,-1.00000000000000000000,0,4861678|4666823,4861678|0,2021-06-03,NA,4666823
1734,4874572,4862343,4862343,4841284,1.00000000000000000000,0,4862343|4862343,4841284|0,2021-06-03,NA,4862343
1735,4875144,4862915,4862914,4862915,-1.00000000000000000000,0,4862915|4862914,4862915|0,2021-06-04,NA,4862914
1736,4875535,4863306,4863293,4863306,-1.00000000000000000000,0,4863306|4863293,4863306|0,2021-06-04,NA,4863293
1737,4875863,4863634,4863631,4863634,-1.00000000000000000000,0,4863634|4863631,4863634|0,2021-06-04,NA,4863631
1738,4876231,4864002,4863887,4864002,-1.00000000000000000000,0,4864002|4863887,4864002|0,2021-06-04,NA,4863887
1739,4876362,4864133,4821268,4864133,-1.00000000000000000000,0,4864133|4821268,4864133|0,2021-06-04,NA,4821268
1740,4876414,4864185,4821268,4864185,-1.00000000000000000000,0,4864185|4821268,4864185|0,2021-06-04,NA,4821268
1741,4877418,4865187,4861194,4865187,-1.00000000000000000000,0,4865187|4861194,4865187|0,2021-06-04,NA,4861194
1742,4872496,4860270,4860249,4860270,-1.00000000000000000000,0,4860270|4860249,4860270|0,2021-06-03,NA,4860249
1743,4872660,4860434,4850497,4860434,-1.00000000000000000000,0,4860434|4850497,4860434|0,2021-06-03,NA,4850497
1744,4872862,4860635,4860600,4860635,-1.00000000000000000000,0,4860635|4860600,4860635|0,2021-06-03,NA,4860600
1745,4873223,4860996,4860995,4860996,-1.00000000000000000000,0,4860996|4860995,4860996|0,2021-06-03,NA,4860995
1746,4873512,4861285,4827758,4861285,-1.00000000000000000000,0,4861285|4827758,4861285|0,2021-06-03,NA,4827758
1747,4873532,4861305,4827778,4861305,-1.00000000000000000000,0,4861305|4827778,4861305|0,2021-06-03,NA,4827778
1748,4873543,4861316,4827790,4861316,-1.00000000000000000000,0,4861316|4827790,4861316|0,2021-06-03,NA,4827790
1749,4873609,4861382,4861382,4861381,1.00000000000000000000,4566820,4861382|4861382,4861381|4566820,2021-06-03,4861381|4566820,-1
1750,4873873,4861644,4626135,4861644,-1.00000000000000000000,0,4861644|4626135,4861644|0,2021-06-03,NA,4626135
1751,4874138,4861909,4861751,4861909,-1.00000000000000000000,0,4861909|4861751,4861909|0,2021-06-03,NA,4861751
1752,4874665,4862436,4856876,4862436,-1.00000000000000000000,0,4862436|4856876,4862436|0,2021-06-03,NA,4856876
1753,4874966,4862737,4862737,4862736,1.00000000000000000000,4679272,4862737|4862737,4862736|4679272,2021-06-04,4862736|4679272,-1
1754,4875184,4862955,4862952,4862955,-1.00000000000000000000,0,4862955|4862952,4862955|0,2021-06-04,NA,4862952
1755,4875478,4863249,4863248,4863249,-1.00000000000000000000,0,4863249|4863248,4863249|0,2021-06-04,NA,4863248
1756,4875603,4863374,4627849,4863374,-1.00000000000000000000,0,4863374|4627849,4863374|0,2021-06-04,NA,4627849
1757,4875650,4863421,4863421,4863420,1.00000000000000000000,4863419,4863421|4863421,4863420|4863419,2021-06-04,4863420|4863419,-1
1758,4875783,4863554,4863534,4863554,-1.00000000000000000000,0,4863554|4863534,4863554|0,2021-06-04,NA,4863534
1759,4875899,4863670,4863647,4863670,-1.00000000000000000000,0,4863670|4863647,4863670|0,2021-06-04,NA,4863647
1760,4875976,4863747,4863708,4863747,-1.00000000000000000000,0,4863747|4863708,4863747|0,2021-06-04,NA,4863708
1761,4876201,4863972,4863840,4863972,-1.00000000000000000000,0,4863972|4863840,4863972|0,2021-06-04,NA,4863840
1762,4876592,4864363,4864363,4864362,1.00000000000000000000,4864361,4864363|4864363,4864362|4864361,2021-06-04,4864362|4864361,-1
1763,4876951,4864722,4858045,4864722,-1.00000000000000000000,0,4864722|4858045,4864722|0,2021-06-04,NA,4858045
1764,4872463,4860237,4860179,4860237,-1.00000000000000000000,0,4860237|4860179,4860237|0,2021-06-03,NA,4860179
1765,4872640,4860414,4850511,4860414,-1.00000000000000000000,0,4860414|4850511,4860414|0,2021-06-03,NA,4850511
1766,4873676,4861447,4861447,4861446,1.00000000000000000000,4861443,4861447|4861447,4861446|4861443,2021-06-03,4861446|4861443,-1
1767,4874954,4862725,4862724,4862725,-1.00000000000000000000,0,4862725|4862724,4862725|0,2021-06-03,NA,4862724
1768,4875201,4862972,4862972,4862971,1.00000000000000000000,4861272,4862972|4862972,4862971|4861272,2021-06-04,4862971|4861272,-1
1769,4875279,4863050,4863050,4863049,1.00000000000000000000,4861240,4863050|4863050,4863049|4861240,2021-06-04,4863049|4861240,-1
1770,4875379,4863150,4862106,4863150,-1.00000000000000000000,0,4863150|4862106,4863150|0,2021-06-04,NA,4862106
1771,4875388,4863159,4733118,4863159,-1.00000000000000000000,0,4863159|4733118,4863159|0,2021-06-04,NA,4733118
1772,4875526,4863297,4863297,4863296,1.00000000000000000000,4857559,4863297|4863297,4863296|4857559,2021-06-04,4863296|4857559,-1
1773,4875546,4863317,4863317,4863316,1.00000000000000000000,4863303,4863317|4863317,4863316|4863303,2021-06-04,4863316|4863303,-1
1774,4875613,4863384,4862313,4863384,-1.00000000000000000000,0,4863384|4862313,4863384|0,2021-06-04,NA,4862313
1775,4875835,4863606,4857120,4863606,-1.00000000000000000000,0,4863606|4857120,4863606|0,2021-06-04,NA,4857120
1776,4876238,4864009,4863894,4864009,-1.00000000000000000000,0,4864009|4863894,4864009|0,2021-06-04,NA,4863894
1777,4876885,4864656,4864639,4864656,-1.00000000000000000000,0,4864656|4864639,4864656|0,2021-06-04,NA,4864639
1778,4877341,4865110,4865110,4865109,1.00000000000000000000,4802539,4865110|4865110,4865109|4802539,2021-06-04,4865109|4802539,-1
1779,4877354,4865123,4865096,4865123,-1.00000000000000000000,0,4865123|4865096,4865123|0,2021-06-04,NA,4865096
1780,4877406,4865175,4861182,4865175,-1.00000000000000000000,0,4865175|4861182,4865175|0,2021-06-04,NA,4861182
1781,4877454,4865223,4865220,4865223,-1.00000000000000000000,0,4865223|4865220,4865223|0,2021-06-04,NA,4865220
1782,4872725,4860498,4860493,4860498,-1.00000000000000000000,0,4860498|4860493,4860498|0,2021-06-03,NA,4860493
1783,4874249,4862020,4861862,4862020,-1.00000000000000000000,0,4862020|4861862,4862020|0,2021-06-03,NA,4861862
1784,4874448,4862219,4834199,4862219,-1.00000000000000000000,0,4862219|4834199,4862219|0,2021-06-03,NA,4834199
1785,4874557,4862328,4862328,4841269,1.00000000000000000000,0,4862328|4862328,4841269|0,2021-06-03,NA,4862328
1786,4874673,4862444,4862441,4862444,-1.00000000000000000000,0,4862444|4862441,4862444|0,2021-06-03,NA,4862441
1787,4874878,4862649,4856877,4862649,-1.00000000000000000000,0,4862649|4856877,4862649|0,2021-06-03,NA,4856877
1788,4875112,4862883,4677028,4862883,-1.00000000000000000000,0,4862883|4677028,4862883|0,2021-06-04,NA,4677028
1789,4875196,4862967,4861269,4862967,-1.00000000000000000000,0,4862967|4861269,4862967|0,2021-06-04,NA,4861269
1790,4875314,4863085,4863085,4863084,1.00000000000000000000,4415363,4863085|4863085,4863084|4415363,2021-06-04,4863084|4415363,-1
1791,4875694,4863465,4863462,4863465,-1.00000000000000000000,0,4863465|4863462,4863465|0,2021-06-04,NA,4863462
1792,4876460,4864231,4864150,4864231,-1.00000000000000000000,0,4864231|4864150,4864231|0,2021-06-04,NA,4864150
1793,4877426,4865195,4861202,4865195,-1.00000000000000000000,0,4865195|4861202,4865195|0,2021-06-04,NA,4861202
1794,4872580,4860354,4860354,4852037,1.00000000000000000000,0,4860354|4860354,4852037|0,2021-06-03,NA,4860354
1795,4872688,4860462,4860352,4860462,-1.00000000000000000000,0,4860462|4860352,4860462|0,2021-06-03,NA,4860352
1796,4872875,4860648,4860648,4860647,1.00000000000000000000,4860642,4860648|4860648,4860647|4860642,2021-06-03,4860647|4860642,-1
1797,4872894,4860667,4860667,4860666,1.00000000000000000000,4860661,4860667|4860667,4860666|4860661,2021-06-03,4860666|4860661,-1
1798,4872930,4860703,4860703,4860702,1.00000000000000000000,4826198,4860703|4860703,4860702|4826198,2021-06-03,4860702|4826198,-1
1799,4873174,4860947,4860944,4860947,-1.00000000000000000000,0,4860947|4860944,4860947|0,2021-06-03,NA,4860944
1800,4873215,4860988,4860987,4860988,-1.00000000000000000000,0,4860988|4860987,4860988|0,2021-06-03,NA,4860987
1801,4873229,4861002,4860999,4861002,-1.00000000000000000000,0,4861002|4860999,4861002|0,2021-06-03,NA,4860999
1802,4873235,4861008,4861007,4861008,-1.00000000000000000000,0,4861008|4861007,4861008|0,2021-06-03,NA,4861007
1803,4873526,4861299,4827772,4861299,-1.00000000000000000000,0,4861299|4827772,4861299|0,2021-06-03,NA,4827772
1804,4873654,4861425,4807564,4861425,-1.00000000000000000000,0,4861425|4807564,4861425|0,2021-06-03,NA,4807564
1805,4874235,4862006,4861848,4862006,-1.00000000000000000000,0,4862006|4861848,4862006|0,2021-06-03,NA,4861848
1806,4874453,4862224,4834209,4862224,-1.00000000000000000000,0,4862224|4834209,4862224|0,2021-06-03,NA,4834209
1807,4874543,4862314,4862314,4841255,1.00000000000000000000,0,4862314|4862314,4841255|0,2021-06-03,NA,4862314
1808,4874569,4862340,4862340,4841281,1.00000000000000000000,0,4862340|4862340,4841281|0,2021-06-03,NA,4862340
1809,4874679,4862450,4862449,4862450,-1.00000000000000000000,0,4862450|4862449,4862450|0,2021-06-03,NA,4862449
1810,4875099,4862870,4677028,4862870,-1.00000000000000000000,0,4862870|4677028,4862870|0,2021-06-04,NA,4677028
1811,4875287,4863058,4863058,4863057,1.00000000000000000000,4861226,4863058|4863058,4863057|4861226,2021-06-04,4863057|4861226,-1
1812,4875444,4863215,4858076,4863215,-10.00000000000000000000,0,4863215|4858076,4863215|0,2021-06-04,NA,4858076
1813,4876433,4864204,4864204,4864203,1.00000000000000000000,4864122,4864204|4864204,4864203|4864122,2021-06-04,4864203|4864122,-1
1814,4876455,4864226,4864226,4864225,1.00000000000000000000,4864144,4864226|4864226,4864225|4864144,2021-06-04,4864225|4864144,-1
1815,4876874,4864645,4864645,4864644,1.00000000000000000000,4863817,4864645|4864645,4864644|4863817,2021-06-04,4864644|4863817,-1
1816,4877046,4864817,4864804,4864817,-1.00000000000000000000,0,4864817|4864804,4864817|0,2021-06-04,NA,4864804
1817,4877289,4865058,4865058,4865057,1.00000000000000000000,4819079,4865058|4865058,4865057|4819079,2021-06-04,4865057|4819079,-1
1818,4872779,4860552,4860552,4860551,1.00000000000000000000,4815069,4860552|4860552,4860551|4815069,2021-06-03,4860551|4815069,-1
1819,4872968,4860741,4829433,4860741,-1.00000000000000000000,0,4860741|4829433,4860741|0,2021-06-03,NA,4829433
1820,4873576,4861349,4861038,4861349,-1.00000000000000000000,0,4861349|4861038,4861349|0,2021-06-03,NA,4861038
1821,4873797,4861568,4861568,4861567,1.00000000000000000000,4861566,4861568|4861568,4861567|4861566,2021-06-03,4861567|4861566,-1
1822,4874341,4862112,4812928,4862112,-1.00000000000000000000,0,4862112|4812928,4862112|0,2021-06-03,NA,4812928
1823,4874657,4862428,4862378,4862428,-1.00000000000000000000,0,4862428|4862378,4862428|0,2021-06-03,NA,4862378
1824,4874991,4862762,4677028,4862762,-1.00000000000000000000,0,4862762|4677028,4862762|0,2021-06-04,NA,4677028
1825,4875050,4862821,4638147,4862821,-1.00000000000000000000,0,4862821|4638147,4862821|0,2021-06-04,NA,4638147
1826,4875171,4862942,4862942,4862941,1.00000000000000000000,4862940,4862942|4862942,4862941|4862940,2021-06-04,4862941|4862940,-1
1827,4876315,4864086,4864051,4864086,-1.00000000000000000000,0,4864086|4864051,4864086|0,2021-06-04,NA,4864051
1828,4876403,4864174,4864174,4864173,1.00000000000000000000,4821268,4864174|4864174,4864173|4821268,2021-06-04,4864173|4821268,-1
